Model,Year,Month,Precip_mm
GFDL-CM4,1989,11,0.0
GFDL-CM4,1989,11,0.0
GFDL-CM4,1989,11,3.82560970114741E-6
GFDL-CM4,1989,11,0.009209119110417541
GFDL-CM4,1989,11,0.0
GFDL-CM4,1989,11,0.0
GFDL-CM4,1989,11,0.0013388705174711827
GFDL-CM4,1989,11,0.0025756761459006785
GFDL-CM4,1989,11,0.0
GFDL-CM4,1989,11,0.42852635071423545
GFDL-CM4,1989,11,0.0
GFDL-CM4,1989,11,0.0
GFDL-CM4,1989,11,0.017879210128944632
GFDL-CM4,1989,11,0.031269808445954124
GFDL-CM4,1989,11,0.05377615700424362
GFDL-CM4,1989,11,4.880866248253522E-7
GFDL-CM4,1989,11,0.007069553310225215
GFDL-CM4,1989,11,0.06487379048501939
GFDL-CM4,1989,11,0.0
GFDL-CM4,1989,11,50.70685256867682
GFDL-CM4,1989,11,41.66351274146067
GFDL-CM4,1989,12,0.0
GFDL-CM4,1989,12,45.83881499708009
GFDL-CM4,1989,12,66.81523335446772
GFDL-CM4,1989,12,0.7774178615189907
GFDL-CM4,1989,12,0.042957989849474354
GFDL-CM4,1989,12,0.8493435304723702
GFDL-CM4,1989,12,0.30402539622272656
GFDL-CM4,1989,12,84.0822360037653
GFDL-CM4,1989,12,0.0
GFDL-CM4,1989,12,0.0
GFDL-CM4,1989,12,15.958742533743873
GFDL-CM4,1989,12,1.555265023501869
GFDL-CM4,1989,12,0.0
GFDL-CM4,1989,12,0.0
GFDL-CM4,1989,12,0.0
GFDL-CM4,1989,12,0.0
GFDL-CM4,1989,12,0.0
GFDL-CM4,1989,12,0.0
GFDL-CM4,1989,12,0.0
GFDL-CM4,1989,12,0.0
GFDL-CM4,1989,12,0.0
GFDL-CM4,1989,12,0.0
GFDL-CM4,1989,12,0.0
GFDL-CM4,1989,12,0.0
GFDL-CM4,1989,12,0.0
GFDL-CM4,1989,12,0.0
GFDL-CM4,1989,12,0.0
GFDL-CM4,1989,12,0.0
GFDL-CM4,1989,12,0.03478343456323817
GFDL-CM4,1989,12,0.003139243471058687
GFDL-CM4,1989,12,1.401816797789377
GFDL-CM4,1990,1,0.0
GFDL-CM4,1990,1,0.0
GFDL-CM4,1990,1,0.031046208629919896
GFDL-CM4,1990,1,0.8682712427307163
GFDL-CM4,1990,1,2.0844979518792726
GFDL-CM4,1990,1,0.13020955419907676
GFDL-CM4,1990,1,0.0
GFDL-CM4,1990,1,0.0
GFDL-CM4,1990,1,2.976474295052595E-4
GFDL-CM4,1990,1,1.3946261448804027
GFDL-CM4,1990,1,40.1592276327008
GFDL-CM4,1990,1,35.53829420244441
GFDL-CM4,1990,1,0.0
GFDL-CM4,1990,1,0.0
GFDL-CM4,1990,1,0.0
GFDL-CM4,1990,1,0.037503943451752876
GFDL-CM4,1990,1,0.03316462854187179
GFDL-CM4,1990,1,0.0
GFDL-CM4,1990,1,0.0
GFDL-CM4,1990,1,0.0
GFDL-CM4,1990,1,3.8730421389918595E-4
GFDL-CM4,1990,1,0.0
GFDL-CM4,1990,1,0.0
GFDL-CM4,1990,1,0.0
GFDL-CM4,1990,1,0.0
GFDL-CM4,1990,1,0.003636085034428162
GFDL-CM4,1990,1,0.0
GFDL-CM4,1990,1,1.1890298154071826
GFDL-CM4,1990,1,0.001387129620578729
GFDL-CM4,1990,1,0.0
GFDL-CM4,1990,1,0.0
GFDL-CM4,1990,2,34.898653713196104
GFDL-CM4,1990,2,76.59851456451376
GFDL-CM4,1990,2,8.542191171335197
GFDL-CM4,1990,2,0.0
GFDL-CM4,1990,2,0.0
GFDL-CM4,1990,2,0.0
GFDL-CM4,1990,2,0.0
GFDL-CM4,1990,2,0.0
GFDL-CM4,1990,2,0.0
GFDL-CM4,1990,2,0.0
GFDL-CM4,1990,2,0.0
GFDL-CM4,1990,2,0.0
GFDL-CM4,1990,2,0.0
GFDL-CM4,1990,2,0.0
GFDL-CM4,1990,2,0.1574208464006615
GFDL-CM4,1990,2,0.0
GFDL-CM4,1990,2,0.0
GFDL-CM4,1990,2,0.0
GFDL-CM4,1990,2,0.0856487526552964
GFDL-CM4,1990,2,0.0
GFDL-CM4,1990,2,0.0
GFDL-CM4,1990,2,0.0
GFDL-CM4,1990,2,3.4145170590988246E-4
GFDL-CM4,1990,2,0.0
GFDL-CM4,1990,2,0.0
GFDL-CM4,1990,2,0.0
GFDL-CM4,1990,2,7.153066507483105E-4
GFDL-CM4,1990,2,0.0
GFDL-CM4,1990,3,0.0
GFDL-CM4,1990,3,0.0
GFDL-CM4,1990,3,0.0
GFDL-CM4,1990,3,0.0
GFDL-CM4,1990,3,0.0
GFDL-CM4,1990,3,0.0
GFDL-CM4,1990,3,0.0019173481703551364
