Model,Year,Month,Precip_mm
CHIRPS,1989,7,261.4037901917493
CHIRPS,1989,7,80.28526711121074
CHIRPS,1989,7,196.91886448665838
CHIRPS,1989,7,48.800986083957454
CHIRPS,1989,7,135.05902907095236
CHIRPS,1989,8,126.64628183956043
CHIRPS,1989,8,174.8272259689968
CHIRPS,1989,8,134.35120035786719
CHIRPS,1989,8,262.7028117997035
CHIRPS,1989,8,131.38854632187355
CHIRPS,1989,8,85.75049942485867
CHIRPS,1989,9,68.14358113824711
CHIRPS,1989,9,149.2541753764114
CHIRPS,1989,9,70.82158700215247
CHIRPS,1989,9,65.17538836065859
CHIRPS,1989,9,23.740048912177457
CHIRPS,1989,9,75.71701622044924
CHIRPS,1989,10,32.303121073475324
CHIRPS,1989,10,9.276101391556539
CHIRPS,1989,10,7.758041085319288
CHIRPS,1989,10,34.98951525001739
CHIRPS,1989,10,10.459331533515087
CHIRPS,1989,10,14.089744230564804
CHIRPS,1989,11,13.62590729159086
CHIRPS,1989,11,5.524980274030364
CHIRPS,1989,11,4.679914701939611
CHIRPS,1989,11,4.829133634141715
CHIRPS,1989,11,4.75235066313179
CHIRPS,1989,11,8.728709517964086
CHIRPS,1989,12,2.4787999011569335
CHIRPS,1989,12,2.5068666118225025
CHIRPS,1989,12,0.655860728238584
CHIRPS,1989,12,0.5773172107616407
CHIRPS,1989,12,0.6126870205500874
CHIRPS,1989,12,0.9398938302139854
CHIRPS,1990,1,1.502779461855538
CHIRPS,1990,1,1.9957657824322284
CHIRPS,1990,1,2.0737614009649343
CHIRPS,1990,1,2.060371255687495
CHIRPS,1990,1,1.9889905703868838
CHIRPS,1990,1,2.409146841265498
CHIRPS,1990,2,1.2317523178497298
CHIRPS,1990,2,1.1277324853881368
CHIRPS,1990,2,1.3952660906574508
CHIRPS,1990,2,1.0869023807230136
CHIRPS,1990,2,2.3246406400549815
CHIRPS,1990,2,0.9789767803181033
CHIRPS,1990,3,5.381930667882094
CHIRPS,1990,3,12.16210931724207
CHIRPS,1990,3,10.346570747544135
CHIRPS,1990,3,6.150177559816619
CHIRPS,1990,3,7.867659112771799
CHIRPS,1990,3,13.520073351515261
CHIRPS,1990,4,7.976985094380707
CHIRPS,1990,4,9.083497970458122
CHIRPS,1990,4,7.170553061501294
CHIRPS,1990,4,7.296177222779525
CHIRPS,1990,4,7.6471257221032225
CHIRPS,1990,4,19.45872963506185
CHIRPS,1990,5,16.32677115255471
CHIRPS,1990,5,17.716280299917546
CHIRPS,1990,5,8.381188609781088
CHIRPS,1990,5,7.398721411615491
CHIRPS,1990,5,6.645194352079239
CHIRPS,1990,5,11.457222546921539
CHIRPS,1990,6,31.101066043826858
CHIRPS,1990,6,19.633521909713746
CHIRPS,1990,6,61.295847726204485
CHIRPS,1990,6,23.535186432112663
CHIRPS,1990,6,36.85971551616393
CHIRPS,1990,6,30.28773034082405
CHIRPS,1990,7,56.077536633063275
CHIRPS,1990,7,128.31600766222022
CHIRPS,1990,7,154.00939237124675
CHIRPS,1990,7,143.8601527180888
CHIRPS,1990,7,151.22109264230087
CHIRPS,1990,7,151.21378392498073
